Stranica,Tekst
11,"<p>bùdi, wecke du; szedem, znači sieben, szèdem, ich werde sitzen; szédem, ich werde grau; szvèti, znači heilig; szvetì, er heiliget; szvéti, es leuchtet.</p><p>Oni koji znaju slavenski ili ilirski jezik, lako će moći primijeniti ova malobrojna navedena pravila. Ni Mađarima to vjerojatno neće biti teško jer je njihov slovopis, kao i njihov izgovor veoma sličan horvatskome. No Nijemac, Francuz ili Talijan horvatski izgovor mogu naučiti samo iz horvatskih usta.</p><p>Na kraju ćemo donijeti njemački Očenaš kako bi trebao biti napisan na horvatskome kada bi ga Horvat želio izgovoriti prema njemačkim pravilima:</p><p>„Fater unzer, der du biszt im Himmel, gehajliget verde dajn nam, czukomme unz dajn Rajh, dajn vill geſsehe,vie im himmel, alzo auh auf Erden. Gib unz jahnt unzer teglihesz prod, und fergebe unz znzere shulden, als auh vir fergeben unzeren shuldigern, und fire unz niht in ferszuhung, szondern erleze uns fon ibel, amen.“</p>"
12,"<p>Drugi dio</p><p>O imenici i zamjenici</p><p>Prvo poglavlje</p><p>O imenici</p><p>§ I.</p><p>Kako se može prepoznati rod imenica</p><p>Horvati, kao i Nijemci, imaju tri različita roda: muški, ženski i srednji, koje se može raspoznati na sljedeće načine.</p><p>Prvo pravilo</p><p>Imenice koje znače štogod muško, muškoga su roda, a one koje označuju štogod žensko, ženskoga su roda. Npr. sluga, der Diener, dečko, der Knabe, kokot, der Hahn,</p>"
13,"<p>muškoga su roda, a mati, die Mutter, deklič, das Mädchen, kokoš, die Henne, ženskoga</p><p>Često samo značenje ne određuje rod. Tada se on može prepoznati iz završetka. Odatle slijedi</p><p>Drugo pravilo</p><p>Ženskoga su roda:</p><p>1. Imenice koje završavaju na a, npr. ptica, der Vogel; ruka, die Hand.</p><p>2. Imenice koje završavaju na ast, est, ist, ost, ust, oč i poved; npr. mast, die Salbe; bolest, der Schmerz; korist, der Nutzen; krepost, die Tugend; čelust, die Kinnbacke; noč, die Nacht; zapoved, der Befehl.</p><p>Od ovoga se pravila izuzimaju i ostaju muškoga roda sljedeće: hrast, die Eiche; brest, der Ulmenbaum; list, das Laub; most, die Brucke; post, das Fasten; gost, der Gast.</p>"
14,"<p>3. Ženskoga su roda i sljedeće imenice:</p><p>brv, der Steeg os, Achse</p><p>bol, Schmerz pamet, Vernunft</p><p>čud, Naturtrieb peč, Ofen</p><p>cev, Röhre perut, Flüge</p><p>dlan, flache Hand pesem, Gesang</p><p>hasen, Nutzen piščal, Pfeife</p><p>hrž, Roggen pleš, Kahlheit</p><p>hit, Wurf pogibel, Gefahr</p><p>jablan, Apfel preruč, Handhabe</p><p>jesen, Herbst ral, Jochacker</p><p>krv, Blut reč, Wort</p><p>klet, Keller rukovet, Garbe</p><p>klup, Bank ščet, Bürste</p><p>kop, Grabung živad, Tier</p><p>kreljut, Flügel, Fittig svrš, Ast</p><p>kupel, Bad skrb, Sorge</p><p>laž, Lüge smrt, Tod</p><p>luč, Fackel sol, Salz</p><p>ljubav, Liebe strn, Saat</p><p>maz, Salbe vrst, Stand</p><p>misel, Gedanke ves, Dorf</p><p>nakaz, Gespenst vuš, Laus</p><p>narav, Natur zamer, Beleidigung</p><p>nastelj, Unterbett zmes, Gemische</p><p>nit, Faden zob, Haber</p><p>obutel, Fußanzug stran, Teil</p><p>ocel, Stahl stvar, Geschöpf</p><p>oves, Haber zver, Tier</p>"
15,"<p>One koje su jednom jednom ženskoga, a jednom muškoga roda, nismo htjeli ni spominjati.</p><p>Treće pravilo</p><p>Imenice koje završavaju na e i o srednjega su roda; npr. vreme, die Zeit; koleno, das Knie.</p><p>Četvrto pravilo</p><p>Sve ostale imenice koje nisu obuhvaćene prethodnima trima pravilima muškoga su roda, kao: boj, der Krieg; prst, der Finger</p><p>§ 2</p><p>Promjena imenica</p><p>Promjene svih imenica prikazat će se s pomoću četiriju sljedećih pravila i primjera.</p>"
16,"<p>Prvo pravilo</p><p>Imenice koje u nominativu završavaju na a, kao riba, Fisch, japa, Vater, družina, Hausgesind itd. valja mijenjati prema prvom uzorku.</p><p>Uzorak prve promjene</p><p>U jednini</p><p>1.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>voda</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#nominativ"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>ram t
  das Wasser</p><p>2.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>vode</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#genitiv"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  des Wassers</p><p>3. 
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>vodi</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#dativ"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  dem Wasser</p><p>4.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>vodu</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#akuzativ"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  das Wasser</p><p>5.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>voda</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#vokativ"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  Wasser</p><p>6.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>vodum</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#instrumental"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  mit dem Wasser</p><p>U množini</p><p>1. 
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>vode</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#nominativ"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  die Wässer</p><p>2.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>vòd</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#genitiv"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
 <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>vodah</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#genitiv"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
 <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>vodih</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#genitiv"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form> 
  der Wässer</p><p>3.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>vodam</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#dativ"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form> 
  den Wässern</p><p>4.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>vode</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#akuzativ"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form> 
  die Wässer</p><p>5.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>vode</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#vokativ"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form> 
  Wässer</p><p>6.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>vodami</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#zenski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#instrumental"" type=""case""/>
 <gram corresp=""#I_e_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form> 
  mit den Wässern</p><p>1. napomena</p><p>Šesti se padež nikada ne upotrebljava s prijedlogom od, von, već sa z, mit, ili</p>"
17,"<p>s drugim prijedlozima, o čemu će biti riječi u dijelu posvećenom tome padežu.</p><p>2. napomena</p><p>Neke imenice u drugom padežu množine imaju posve drukčiji prvi završetak, npr. od sestra, Schwester, zvuči sester, der Schwestern; od dekla, dekel, der Mägde; od črešnja, črešenj, der Kirschen; od ovca, ovác, der Schafe; od zemlja, zemelj, der Erden itd.</p><p>3. napomena</p><p>Nekim se imenicama mogu dodati samo druga dva završetka toga drugoga padeža; npr. cirkva, Kirche, kaže se cirkvih ili cirkvah, der Kirchen; kaplja, Tropfe, kapljih ili kapljah, der Tropfen; čalarija, die List, čalarijh ili čalarijah itd.</p><p>Kada se općenito u tome drugome padežu rabi prvi i kraći završetak, a kada valja upotrijebiti druga dva, detaljnije ćemo objasniti drugom prigodom.</p><p>Drugo pravilo</p><p>Imenice koje ne završavaju na a i muškoga su roda mijenjaju se prema sljedećem uzorku.</p>"
18,"<p>Uzorak druge promjene</p><p>U jednini</p><p>1.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prst</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#nominativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form>
  der Finger</p><p>2.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prsta</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#genitiv"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form>
  des Fingers</p><p>3.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prstu</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#dativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form> dem Finger</p><p>4.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prsta</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#akuzativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form>
  den Finger</p><p>5.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prst</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#vokativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form>
  Finger</p><p>6.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prstom</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#instrumental"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form>
  mit dem Finger</p><p>U množini</p><p>1.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prsti</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#nominativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form>
  die Finger</p><p>2.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prstov</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#genitiv"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form>
 <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prsteh</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#genitiv"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form>
 <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prstih</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#genitiv"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form>
  der Finger</p><p>3.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prstom</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#dativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form>
  den Finger</p><p>4.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prste</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#akuzativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form>
  die Finger</p><p>5.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prsti</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#vokativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form> 
  Finger</p><p>6.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>prstmi</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#muski"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#instrumental"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 <gram corresp=""#I_nezivo"" type=""animacy""/>
 </gramGrp>
 </form> 
  mit den Fingern</p><p>1. napomena</p><p>Inače je u svim ostalima vrstama promjene peti padež jednak prvome: samo u ovoj prvoj vrsti promjene postoje malobrojne iznimke koje u petom padežu dobivaju e, kao: brat, Bruder. brate; Bog, Gott, Bože; gospon, Herr, gosponé.</p><p>2. napomena</p><p>Ako posljednji slog sadrži jedan od sljedećih samoglasnika – a, i, o, u – drugi padež raste, kao što pokazuje uzorak.</p>"
19,"<p>No ako je u posljednjem slogu e, tada se u drugom padežu ono ponekad zadržava, kao mesec, der Mond, meseca, des Mondes, a ponekad izostavlja i skraćuje kao otec, der Vater, oca, des Vaters.</p><p>3. napomena</p><p>Neki umjesto završetaka om i ov kod različitih imenica radije upotrebljavaju em i ev. Dakle od mladenec, Jüngling, rabe mladencem, mladencev umjesto mladencom, mladencov. Drugi u ovoj i u trećoj promjeni mnogih imenica umjesto završetka om koriste um.</p><p>4. napomena</p><p>Imenice koje označuju nežive stvari i pripadaju ovoj promjeni, često imaju jednak prvi i četvrti padež: npr. cel hleb dati, einen ganzen Laib (Brot) geben; odgovor čakati, Antwort erwarten.</p><p>Treće pravilo</p><p>Imenice srednjega roda slijede treću promjenu za koje je potrebno navesti dva uzorka.</p>"
20,"<p>Prvi uzorak treće promjene</p><p>U jednini</p><p>1. 
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>koleno</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#nominativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  das Knie</p><p>2.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>kolena</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#genitiv"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  des Knies</p><p>3. 
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>kolenu</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#dativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  dem Knie</p><p>4. 
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>koleno</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#akuzativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  das Knie</p><p>5.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>koleno</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#vokativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  Knie</p><p>6.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>kolenom</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#jednina"" type=""number""/>
 <gram corresp=""#instrumental"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  mit dem Knie</p><p>U množini</p><p>1. 
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>kolena</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#nominativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  die Knie</p><p>2.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>kolén</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#genitiv"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
 <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>kolenah</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#genitiv"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
 <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>kolenih</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#genitiv"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  der Knie</p><p>3. 
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>kolenam</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#dativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  den Knien</p><p>
 <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>kolena</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#akuzativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  die Knie</p><p>5.
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>kolena</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#vokativ"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  Knie</p><p>6. 
  <form type=""inflectedForm"" xml:lang=""hr"">
 <orth>kolenmi</orth>
 <gramGrp>
 <gram corresp=""#imenica"" type=""pos""/>
 <gram corresp=""#I_opca"" type=""nounType""/>
 <gram corresp=""#srednji"" type=""gender""/>
 <gram corresp=""#mnozina"" type=""number""/>
 <gram corresp=""#instrumental"" type=""case""/>
 <gram corresp=""#I_a_sklonidba"" type=""inflectionType""/>
 </gramGrp>
 </form>
  mit den Knien</p><p>1. napomena</p><p>Sve imenice ove treće pomjene i sljedeće četvrte u oba broja imaju tri jednaka padeža, naime prvi, četvrti i peti koji u množini treće promjene uvijek završavaju na a, a u množini četvrte promjene na i.</p><p>2. napomena</p><p>Imenice koje završavaju na e, a u drugom padežu rastu za jedan slog, također se</p>"
